Epoch,Total_Loss,Reg_Loss,Cls_Loss,RMSE_SM0,MAE_SM0,ME_SM0,RMSE_SM20,MAE_SM20,ME_SM20,Accuracy,F1_Score,Precision,Recall
26,0.738626,0.010890,0.727735,9.842193,7.833362,-1.709846,9.904910,7.857830,-1.123655,0.848809,0.849323,0.860438,0.848809
27,0.699706,0.010610,0.689096,8.427160,6.410305,-0.428216,8.306632,6.495116,-1.635864,0.851726,0.850815,0.858260,0.851726
28,0.682493,0.009521,0.672972,7.365260,5.638496,0.373570,7.643096,5.797939,0.080870,0.861449,0.864546,0.884420,0.861449
29,0.696385,0.010313,0.686072,8.090431,6.330423,0.300170,8.386872,6.643062,-0.607198,0.848323,0.849761,0.861588,0.848323
30,0.680229,0.009964,0.670265,7.719198,6.039868,-0.072472,8.061532,6.267715,-0.431164,0.884784,0.885355,0.895312,0.884784
31,0.675535,0.010074,0.665460,8.083553,6.252565,-1.018894,8.563652,6.677856,-1.874367,0.890617,0.890604,0.897801,0.890617
32,0.625519,0.009518,0.616002,8.358235,6.410700,0.262878,8.883109,6.870284,-0.943250,0.880895,0.882493,0.888958,0.880895
33,0.675071,0.010797,0.664274,7.649661,5.777039,0.250695,8.044816,6.191154,0.278645,0.855129,0.857657,0.871828,0.855129
34,0.629067,0.009796,0.619272,7.637479,5.832449,-0.594945,7.855589,6.031113,-0.426486,0.868255,0.869671,0.889030,0.868255
35,0.632124,0.009252,0.622873,8.639002,6.474169,-1.377546,8.491223,6.464804,-1.350896,0.861935,0.862184,0.867759,0.861935
36,0.620512,0.009235,0.611278,7.825852,5.912745,-0.044483,8.016748,6.078021,-0.421802,0.877005,0.878100,0.883204,0.877005
37,0.590520,0.007905,0.582615,8.123001,6.051797,1.565357,8.313238,6.152531,1.208789,0.872144,0.873486,0.884943,0.872144
38,0.574241,0.008396,0.565845,9.013082,7.108294,-2.648441,8.478578,6.733022,-1.973039,0.893048,0.893705,0.900270,0.893048
39,0.589903,0.009395,0.580509,7.919297,6.003832,-0.747731,7.447584,5.672076,-0.828357,0.888187,0.887973,0.898571,0.888187
40,0.523124,0.008285,0.514839,7.514696,5.528864,0.752038,8.007651,5.923663,-0.036506,0.911522,0.913209,0.920981,0.911522
41,0.569618,0.008591,0.561026,7.818153,5.959924,-0.535140,7.947521,6.166939,-0.201255,0.888673,0.889106,0.904513,0.888673
42,0.556229,0.007621,0.548607,8.237659,6.227171,0.391023,7.831256,6.053555,0.634836,0.894993,0.895685,0.900653,0.894993
43,0.527215,0.008336,0.518879,7.697896,5.930285,-0.201406,8.012985,6.264419,-0.185858,0.905688,0.907298,0.913790,0.905688
44,0.485743,0.007520,0.478223,6.927656,5.273130,0.101668,7.165758,5.546675,-0.041608,0.891590,0.893205,0.904457,0.891590
45,0.539339,0.008266,0.531072,7.196911,5.434398,0.232923,7.187447,5.562870,0.307616,0.893534,0.894687,0.900509,0.893534
46,0.520700,0.008593,0.512107,8.268918,6.153830,1.983443,8.408829,6.387897,1.767816,0.892076,0.893565,0.901540,0.892076
47,0.511695,0.008366,0.503329,8.750596,6.931390,-0.799014,8.812828,7.055687,-1.080730,0.912980,0.914133,0.921836,0.912980
48,0.480835,0.008307,0.472528,7.740505,5.901818,-1.620577,7.914618,6.218042,-2.533227,0.899854,0.901662,0.906370,0.899854
49,0.514857,0.008182,0.506675,8.094015,6.166892,-0.773634,7.997580,6.271979,-1.141243,0.911035,0.911389,0.914453,0.911035
50,0.520652,0.008727,0.511925,7.960093,6.011305,-0.192414,7.921174,5.965107,-1.167191,0.904716,0.905229,0.914943,0.904716
51,0.447229,0.007627,0.439602,6.966241,5.234535,-0.202749,7.284285,5.541192,-0.181187,0.915411,0.917041,0.924756,0.915411
52,0.455964,0.007646,0.448318,7.778972,5.989229,-0.294660,7.791626,6.145318,-0.934994,0.928051,0.929083,0.933651,0.928051
53,0.433047,0.007177,0.425869,7.412563,5.633221,0.207389,7.731903,5.932016,0.340578,0.904229,0.904852,0.910764,0.904229
54,0.434298,0.007039,0.427259,7.354263,5.603540,-0.481973,7.397912,5.667000,0.212814,0.930481,0.931820,0.938868,0.930481
55,0.431808,0.007189,0.424619,7.870307,5.700613,-0.952371,7.707442,5.865499,-0.716736,0.916869,0.917688,0.920193,0.916869
56,0.456718,0.007323,0.449396,7.720706,5.860430,-0.681275,7.879891,6.058316,-0.996057,0.897910,0.899127,0.906120,0.897910
57,0.407119,0.008028,0.399091,7.428200,5.720150,-1.442848,7.876774,6.178680,-1.694607,0.934857,0.935424,0.939666,0.934857
58,0.396542,0.006675,0.389867,6.764014,5.107831,0.127311,6.911340,5.208581,0.557357,0.929509,0.930640,0.935191,0.929509
59,0.397382,0.006674,0.390708,6.716197,5.111132,0.930476,6.633909,5.089442,0.691842,0.919786,0.920796,0.926622,0.919786
60,0.412831,0.007147,0.405684,7.647082,5.834648,1.210505,7.337613,5.646449,-0.115410,0.931454,0.931930,0.934219,0.931454
61,0.444219,0.007807,0.436412,6.927634,5.277507,-0.616628,6.812898,5.209769,-0.487500,0.931454,0.932640,0.939711,0.931454
62,0.393783,0.006910,0.386873,7.024111,5.281876,-0.179125,7.061600,5.385410,-0.515868,0.911035,0.912229,0.917272,0.911035
63,0.402676,0.006812,0.395864,7.222761,5.503413,-1.655028,7.341045,5.700110,-1.776143,0.932426,0.933465,0.937151,0.932426
64,0.379047,0.006478,0.372570,6.715151,4.909334,1.010018,6.863191,5.118378,0.984167,0.935829,0.936333,0.937511,0.935829
65,0.374122,0.006644,0.367477,6.589516,5.022073,0.598828,6.721119,5.205821,0.302162,0.938260,0.939130,0.943190,0.938260
66,0.356315,0.005985,0.350330,7.030623,5.157019,-0.742761,6.969317,5.200124,-1.033445,0.929995,0.930946,0.937491,0.929995
67,0.350044,0.006512,0.343532,7.454041,5.461049,1.161248,7.482797,5.591444,0.905852,0.924648,0.924964,0.927646,0.924648
68,0.361460,0.006903,0.354557,6.636417,5.092967,-1.672154,6.873369,5.336126,-1.404849,0.929023,0.929768,0.933288,0.929023
69,0.363904,0.006209,0.357695,6.998737,5.336185,0.137739,6.912648,5.320697,0.373162,0.940690,0.941158,0.943126,0.940690
70,0.382207,0.006715,0.375492,6.935767,5.156993,0.526867,6.982927,5.312037,0.599988,0.938746,0.939952,0.946180,0.938746
71,0.355720,0.006664,0.349056,7.094989,5.319222,-0.703573,7.588136,5.734479,-0.514890,0.932912,0.933346,0.939149,0.932912
72,0.341908,0.006096,0.335811,7.011072,5.241161,-0.416628,7.165463,5.504156,-0.730512,0.934857,0.935870,0.938776,0.934857
73,0.357407,0.006251,0.351156,5.936157,4.474258,-0.829674,6.120695,4.690157,-0.625689,0.945066,0.945534,0.946772,0.945066
74,0.311222,0.005594,0.305628,6.263872,4.707056,0.327764,6.373919,4.844676,0.264579,0.930481,0.932037,0.938910,0.930481
75,0.332724,0.005852,0.326871,6.710216,5.081450,0.890427,6.611032,5.051669,0.617649,0.944093,0.944282,0.944880,0.944093
76,0.330299,0.006059,0.324240,6.282794,4.689906,-0.653425,6.283974,4.748349,-0.424986,0.937287,0.938244,0.941324,0.937287
77,0.355602,0.007379,0.348223,6.737637,5.152610,-0.245686,6.865430,5.230668,0.491336,0.934370,0.935085,0.938506,0.934370
78,0.340437,0.006090,0.334347,6.134763,4.594152,-0.491959,6.074633,4.591882,-0.518476,0.937773,0.938288,0.941682,0.937773
79,0.340438,0.006541,0.333897,7.175344,5.574041,-1.561167,7.021146,5.460480,-1.279928,0.947496,0.948271,0.950297,0.947496
80,0.321859,0.005726,0.316133,5.920493,4.460488,-0.478282,6.152820,4.710959,-0.541328,0.949927,0.950884,0.954448,0.949927
81,0.280276,0.005471,0.274805,6.033940,4.573104,0.232827,6.147762,4.722141,-0.402334,0.954302,0.954700,0.955561,0.954302
82,0.302063,0.005688,0.296375,6.535527,4.955602,-1.458878,6.607081,5.075016,-1.578506,0.945066,0.945924,0.949849,0.945066
83,0.329843,0.006081,0.323761,6.767560,5.178394,-1.524167,6.693397,5.111399,-1.056746,0.930967,0.932563,0.937186,0.930967
84,0.337551,0.006257,0.331294,6.884742,5.235273,-0.612798,6.855172,5.259530,-0.360950,0.942149,0.943027,0.946023,0.942149
85,0.336075,0.005725,0.330350,6.404961,4.866927,-0.398473,6.589496,5.088828,-0.992150,0.943607,0.943919,0.945764,0.943607
86,0.341621,0.006475,0.335146,6.521328,4.977842,-1.077104,6.602306,5.079411,-1.022899,0.936315,0.937180,0.940656,0.936315
87,0.284882,0.005408,0.279474,5.839860,4.424384,-0.433276,6.139262,4.743135,-0.835075,0.952358,0.952994,0.954216,0.952358
88,0.293107,0.005528,0.287579,5.685928,4.286648,0.172490,5.693063,4.325028,0.173443,0.950899,0.951486,0.953227,0.950899
89,0.292125,0.005804,0.286320,6.617967,5.063180,-1.499695,6.585783,5.050879,-1.008238,0.946524,0.947549,0.953845,0.946524
90,0.255932,0.005570,0.250362,5.959856,4.455192,0.284538,5.970310,4.518780,0.730483,0.950413,0.950835,0.952410,0.950413
91,0.274902,0.005558,0.269345,6.472559,4.972899,0.018370,6.577774,5.128194,0.194327,0.948469,0.949091,0.952030,0.948469
92,0.285294,0.005665,0.279629,6.367707,4.714375,-0.431116,6.281113,4.667067,-0.317436,0.945552,0.946497,0.953303,0.945552
93,0.273771,0.005212,0.268559,6.017844,4.447844,0.024447,6.175456,4.660564,-0.082117,0.947982,0.948712,0.951639,0.947982
94,0.295453,0.005464,0.289989,6.975764,5.375537,-0.266314,7.090492,5.489924,-0.651544,0.943607,0.944288,0.946769,0.943607
95,0.300668,0.005701,0.294966,5.983954,4.505172,0.737056,6.050632,4.604528,0.697033,0.950413,0.950933,0.953317,0.950413
96,0.243043,0.004974,0.238069,5.993526,4.540109,0.048706,5.934792,4.609620,0.433847,0.949441,0.950273,0.953293,0.949441
97,0.274967,0.004967,0.270000,6.186792,4.675694,-1.286532,6.189967,4.689034,-1.110692,0.950413,0.951120,0.954814,0.950413
98,0.256413,0.005199,0.251214,5.770094,4.346742,-0.563700,5.900629,4.501300,-0.629721,0.955275,0.955967,0.958129,0.955275
99,0.290382,0.005309,0.285073,6.288972,4.841477,-1.469214,6.436522,5.003408,-1.408304,0.946038,0.946740,0.948650,0.946038
100,0.256681,0.005238,0.251443,5.792415,4.374467,-0.475084,5.845675,4.433520,-0.459993,0.948469,0.949443,0.954128,0.948469
